source,target,type,weight
61,29467,directed,1
61,29468,directed,1
3506,29469,directed,1
3931,26408,directed,1
3931,480,directed,1
3931,1751,directed,1
2344,25932,directed,1
113,29470,directed,1
2344,26237,directed,1
1413,28903,directed,1
4048,25774,directed,1
61,29471,directed,1
2730,29472,directed,1
61,25778,directed,1
61,26000,directed,1
61,28451,directed,1
4049,25722,directed,1
61,25741,directed,1
61,25739,directed,1
61,25868,directed,1
4050,28425,directed,1
61,28588,directed,1
61,25744,directed,1
4051,29473,directed,1
61,25778,directed,1
187,29474,directed,1
61,25735,directed,1
61,25739,directed,1
61,25756,directed,1
4052,26852,directed,1
61,25778,directed,1
4053,27279,directed,1
61,25868,directed,1
113,29475,directed,1
61,25812,directed,1
61,919,directed,1
61,26000,directed,1
4054,29476,directed,1
113,29477,directed,1
4055,26715,directed,1
166,5708,directed,1
4056,29478,directed,1
61,25926,directed,1
61,28570,directed,1
4057,25741,directed,1
4058,28572,directed,1
61,26000,directed,1
3972,25714,directed,1
4059,29479,directed,1
4060,25882,directed,1
61,25774,directed,1
4057,919,directed,1
61,28451,directed,1
61,28387,directed,1
61,26095,directed,1
4061,29480,directed,1
2977,25833,directed,1
1,1324,directed,1
165,29481,directed,1
2941,25844,directed,1
4062,29211,directed,1
2737,25685,directed,1
68,29482,directed,1
4063,29483,directed,1
4064,28764,directed,1
4065,27131,directed,1
4066,29484,directed,1
72,25833,directed,1
4067,29485,directed,1
178,4553,directed,1
165,25743,directed,1
4068,29486,directed,1
4069,25833,directed,1
2910,26552,directed,1
4070,29487,directed,1
4071,4023,directed,1
4072,4072,directed,1
4073,25866,directed,1
4074,25833,directed,1
2962,26206,directed,1
4075,29488,directed,1
4076,29489,directed,1
4075,29490,directed,1
4075,29490,directed,1
3409,25710,directed,1
2266,25743,directed,1
4075,29491,directed,1
4075,29492,directed,1
4077,25692,directed,1
2266,25819,directed,1
2704,26852,directed,1
15,29493,directed,1
4078,28764,directed,1
4079,28764,directed,1
4080,28764,directed,1
4081,25773,directed,1
4081,29494,directed,1
4081,25942,directed,1
4075,29495,directed,1
178,29496,directed,1
4082,29497,directed,1
4083,1461,directed,1
2716,29498,directed,1
4084,29499,directed,1
4075,29500,directed,1
4075,29488,directed,1
4075,29501,directed,1
4075,29502,directed,1
2266,26852,directed,1
3419,29503,directed,1
3412,28430,directed,1
3419,29504,directed,1
2763,25738,directed,1
4085,29505,directed,1
138,29506,directed,1
4086,29507,directed,1
73,29508,directed,1
2675,26485,directed,1
4034,26852,directed,1
4087,25710,directed,1
4088,25756,directed,1
4089,29509,directed,1
3364,29306,directed,1
3419,29510,directed,1
4090,27283,directed,1
3419,28791,directed,1
4091,25833,directed,1
3419,28463,directed,1
3419,5315,directed,1
3419,4646,directed,1
3419,29511,directed,1
3419,29512,directed,1
3954,28501,directed,1
167,27366,directed,1
3419,28977,directed,1
3301,29513,directed,1
359,27506,directed,1
2787,27336,directed,1
4092,29514,directed,1
4085,29505,directed,1
138,29515,directed,1
4093,29516,directed,1
2704,25833,directed,1
4094,29517,directed,1
165,25781,directed,1
68,29518,directed,1
2962,29519,directed,1
3419,29520,directed,1
167,27363,directed,1
4095,29397,directed,1
2344,26126,directed,1
2900,26091,directed,1
4083,1461,directed,1
177,28256,directed,1
3564,26237,directed,1
2941,29521,directed,1
4096,4096,directed,1
2344,28764,directed,1
2941,26126,directed,1
2980,28215,directed,1
4097,28210,directed,1
4098,25833,directed,1
4099,28764,directed,1
2323,27748,directed,1
2260,27391,directed,1
4100,29522,directed,1
114,28539,directed,1
124,7867,directed,1
4101,28764,directed,1
4102,4102,directed,1
2192,29523,directed,1
4103,25833,directed,1
3954,28982,directed,1
4104,29524,directed,1
3483,28764,directed,1
2933,28764,directed,1
124,25886,directed,1
2933,29525,directed,1
4032,5864,directed,1
188,29526,directed,1
4105,29505,directed,1
4106,25743,directed,1
3419,29527,directed,1
4107,28539,directed,1
4108,29528,directed,1
2917,25781,directed,1
2192,29529,directed,1
2877,26126,directed,1
165,25743,directed,1
4109,29530,directed,1
4109,29531,directed,1
35,28143,directed,1
4034,29532,directed,1
2844,480,directed,1
188,29533,directed,1
2980,29452,directed,1
118,25833,directed,1
3398,26206,directed,1
3954,29534,directed,1
4016,26126,directed,1
3899,29535,directed,1
1499,26089,directed,1
4110,28643,directed,1
3331,25882,directed,1
2877,29536,directed,1
3564,28746,directed,1
177,29241,directed,1
2192,29176,directed,1
3856,29537,directed,1
2877,28803,directed,1
108,25734,directed,1
124,29538,directed,1
108,25734,directed,1
2900,29539,directed,1
4111,25833,directed,1
2864,29540,directed,1
167,8495,directed,1
3564,29541,directed,1
4112,28764,directed,1
58,29542,directed,1
359,28189,directed,1
2757,29543,directed,1
4113,26961,directed,1
4114,25833,directed,1
114,29544,directed,1
4019,25725,directed,1
4115,4115,directed,1
4116,26809,directed,1
4019,29545,directed,1
4117,26126,directed,1
177,26126,directed,1
2274,25844,directed,1
177,27283,directed,1
4118,26627,directed,1
2737,25710,directed,1
1445,29546,directed,1
4119,25685,directed,1
2,29547,directed,1
4120,27748,directed,1
2171,29548,directed,1
2,29549,directed,1
2192,29223,directed,1
3358,29550,directed,1
2192,25807,directed,1
4121,4121,directed,1
179,28143,directed,1
3358,29550,directed,1
2941,29295,directed,1
61,25756,directed,1
61,25756,directed,1
165,29274,directed,1
61,26110,directed,1
4122,29223,directed,1
60,25733,directed,1
61,25908,directed,1
76,25743,directed,1
60,29551,directed,1
61,25710,directed,1
4123,4123,directed,1
3670,25833,directed,1
2192,29444,directed,1
61,25868,directed,1
4124,4124,directed,1
4125,25897,directed,1
3670,28189,directed,1
3331,29552,directed,1
61,25774,directed,1
61,25743,directed,1
61,29553,directed,1
61,25913,directed,1
61,877,directed,1
96,25692,directed,1
61,25743,directed,1
61,25714,directed,1
61,3142,directed,1
2,29532,directed,1
2968,29032,directed,1
138,25683,directed,1
165,29554,directed,1
61,25756,directed,1
61,25868,directed,1
60,29555,directed,1
61,25868,directed,1
61,26000,directed,1
61,25743,directed,1
2192,29444,directed,1
61,29106,directed,1
3321,28694,directed,1
61,29222,directed,1
61,25733,directed,1
4126,29556,directed,1
4127,29557,directed,1
3567,27283,directed,1
61,25897,directed,1
61,25735,directed,1
4075,29490,directed,1
4075,29558,directed,1
4075,29559,directed,1
124,25844,directed,1
138,25764,directed,1
4075,29560,directed,1
2737,25710,directed,1
3364,29561,directed,1
4128,25725,directed,1
4069,29176,directed,1
34,28803,directed,1
4129,29562,directed,1
4130,27687,directed,1
2192,26237,directed,1
2194,26809,directed,1
2941,29563,directed,1
2941,29564,directed,1
4075,29565,directed,1
4016,29338,directed,1
2941,29566,directed,1
2877,29567,directed,1
2266,26206,directed,1
2941,26809,directed,1
4131,29568,directed,1
4075,29559,directed,1
2192,29569,directed,1
4132,877,directed,1
15,15,directed,1
3276,29441,directed,1
4069,26669,directed,1
2663,29570,directed,1
124,25882,directed,1
2192,29444,directed,1
61,28570,directed,1
3276,25748,directed,1
61,25751,directed,1
3364,29571,directed,1
2192,25692,directed,1
124,29572,directed,1
4133,29573,directed,1
4134,29574,directed,1
2698,28514,directed,1
4135,28296,directed,1
4134,29575,directed,1
3359,29576,directed,1
4136,29577,directed,1
4137,4137,directed,1
2166,25710,directed,1
4134,29578,directed,1
4138,25866,directed,1
3362,29190,directed,1
4139,29301,directed,1
4134,1295,directed,1
2171,29579,directed,1
114,29580,directed,1
2866,29581,directed,1
4134,27415,directed,1
133,29582,directed,1
4134,26110,directed,1
4140,29583,directed,1
2260,29328,directed,1
4141,26038,directed,1
2962,27596,directed,1
2698,29436,directed,1
2260,29338,directed,1
4142,4142,directed,1
165,26293,directed,1
2,26139,directed,1
61,877,directed,1
61,27415,directed,1
4143,27984,directed,1
61,25756,directed,1
61,28614,directed,1
61,9674,directed,1
2,29584,directed,1
61,29106,directed,1
3363,29323,directed,1
61,25778,directed,1
61,25747,directed,1
2192,29444,directed,1
2888,29585,directed,1
4144,29586,directed,1
2266,25691,directed,1
4145,4145,directed,1
2178,26089,directed,1
183,877,directed,1
3366,29229,directed,1
2928,28530,directed,1
4146,29587,directed,1
4146,28501,directed,1
3899,25743,directed,1
4147,29588,directed,1
4146,29589,directed,1
4134,27335,directed,1
4146,29313,directed,1
100,28862,directed,1
4134,28903,directed,1
4134,25741,directed,1
4134,29590,directed,1
4148,4148,directed,1
4134,28576,directed,1
4134,28559,directed,1
2698,25833,directed,1
2928,25833,directed,1
4146,27391,directed,1
4146,29144,directed,1
4149,27283,directed,1
4134,28558,directed,1
3419,29591,directed,1
2218,25737,directed,1
4150,29592,directed,1
2218,480,directed,1
3362,29593,directed,1
2675,26742,directed,1
4151,29594,directed,1
2787,29595,directed,1
180,25710,directed,1
4085,29596,directed,1
3419,29597,directed,1
3419,29591,directed,1
2269,28305,directed,1
4152,28677,directed,1
167,28539,directed,1
4153,27391,directed,1
108,25734,directed,1
4154,29598,directed,1
108,25734,directed,1
3364,25710,directed,1
3402,1461,directed,1
108,25734,directed,1
108,25734,directed,1
76,29599,directed,1
48,25761,directed,1
4155,26126,directed,1
3741,25817,directed,1
39,29600,directed,1
97,26809,directed,1
4022,4577,directed,1
3355,29601,directed,1
105,29602,directed,1
4156,29603,directed,1
178,29604,directed,1
132,26126,directed,1
165,29605,directed,1
39,29606,directed,1
4016,29607,directed,1
4157,29608,directed,1
1482,1461,directed,1
97,25710,directed,1
4158,4158,directed,1
4159,25725,directed,1
97,26126,directed,1
4160,27283,directed,1
3633,29609,directed,1
169,29032,directed,1
2266,29610,directed,1
2171,29548,directed,1
97,27864,directed,1
132,28764,directed,1
76,29611,directed,1
4161,29612,directed,1
3628,25756,directed,1
4162,29613,directed,1
4163,29614,directed,1
97,25833,directed,1
97,28133,directed,1
4164,25725,directed,1
2768,29615,directed,1
39,25844,directed,1
4165,4165,directed,1
3364,29616,directed,1
4166,29617,directed,1
4167,29618,directed,1
4168,29619,directed,1
112,919,directed,1
2266,27502,directed,1
165,29620,directed,1
26,25710,directed,1
3422,29621,directed,1
122,26095,directed,1
122,29622,directed,1
2730,29623,directed,1
195,28764,directed,1
2266,29621,directed,1
4169,29624,directed,1
2730,29625,directed,1
76,29626,directed,1
4170,29627,directed,1
2266,25743,directed,1
2730,29628,directed,1
3564,28862,directed,1
4171,29629,directed,1
4172,919,directed,1
4173,4173,directed,1
4174,25710,directed,1
4175,4039,directed,1
2337,25737,directed,1
3564,3634,directed,1
4176,25734,directed,1
3564,25888,directed,1
3564,25761,directed,1
4171,25807,directed,1
187,29630,directed,1
3564,29631,directed,1
61,27415,directed,1
47,29632,directed,1
3584,26852,directed,1
61,25739,directed,1
4177,29633,directed,1
61,25751,directed,1
4178,4178,directed,1
4179,29634,directed,1
61,26398,directed,1
4180,29635,directed,1
61,25756,directed,1
4175,26110,directed,1
4181,29636,directed,1
4182,25694,directed,1
2683,26218,directed,1
3401,28620,directed,1
3401,29637,directed,1
2683,26218,directed,1
2683,26557,directed,1
2683,26627,directed,1
4183,480,directed,1
3401,29638,directed,1
4184,29639,directed,1
2,3634,directed,1
4175,25743,directed,1
2683,29640,directed,1
2193,29641,directed,1
122,29642,directed,1
1499,29643,directed,1
3856,28439,directed,1
4185,28764,directed,1
2,4213,directed,1
2683,29644,directed,1
2273,26019,directed,1
4186,29645,directed,1
4187,28931,directed,1
48,25743,directed,1
3587,29313,directed,1
4074,5102,directed,1
61,25942,directed,1
61,877,directed,1
61,28614,directed,1
2704,29606,directed,1
61,25756,directed,1
61,25710,directed,1
59,27887,directed,1
61,26110,directed,1
4188,25833,directed,1
61,919,directed,1
61,25743,directed,1
4189,25650,directed,1
61,25714,directed,1
61,28570,directed,1
61,877,directed,1
61,26022,directed,1
61,25751,directed,1
3730,29646,directed,1
2683,25840,directed,1
61,25741,directed,1
4190,29647,directed,1
61,27283,directed,1
3856,29648,directed,1
4191,27232,directed,1
61,25747,directed,1
61,28588,directed,1
4192,4192,directed,1
2683,26218,directed,1
61,26095,directed,1
61,26095,directed,1
4175,29649,directed,1
4193,29650,directed,1
1476,29651,directed,1
2654,25743,directed,1
61,25756,directed,1
4194,25800,directed,1
61,26110,directed,1
61,877,directed,1
2683,25882,directed,1
61,25756,directed,1
61,25868,directed,1
61,26016,directed,1
4175,26552,directed,1
2933,29652,directed,1
61,25714,directed,1
4175,25743,directed,1
61,877,directed,1
3587,28439,directed,1
61,28098,directed,1
61,25747,directed,1
3974,27283,directed,1
61,25756,directed,1
61,25753,directed,1
2913,5011,directed,1
4195,29653,directed,1
2939,29654,directed,1
4196,29655,directed,1
4197,29656,directed,1
35,25819,directed,1
166,29657,directed,1
61,25740,directed,1
61,25743,directed,1
61,29658,directed,1
61,25778,directed,1
4198,29659,directed,1
61,27316,directed,1
61,25710,directed,1
61,919,directed,1
61,25683,directed,1
61,919,directed,1
76,29660,directed,1
61,28588,directed,1
61,25743,directed,1
61,25743,directed,1
2266,28440,directed,1
61,25714,directed,1
61,5893,directed,1
61,25756,directed,1
61,27316,directed,1
61,25743,directed,1
61,25733,directed,1
61,25733,directed,1
61,25751,directed,1
61,877,directed,1
4199,4199,directed,1
61,25685,directed,1
61,28387,directed,1
61,29661,directed,1
3317,25800,directed,1
61,29400,directed,1
4163,27960,directed,1
4200,28473,directed,1
4201,4201,directed,1
4202,29662,directed,1
15,25817,directed,1
2704,29663,directed,1
61,25868,directed,1
61,25735,directed,1
61,25714,directed,1
61,25743,directed,1
48,25833,directed,1
61,25747,directed,1
61,27316,directed,1
61,26398,directed,1
61,25743,directed,1
48,29664,directed,1
61,29665,directed,1
61,26464,directed,1
2939,29666,directed,1
61,27316,directed,1
61,27415,directed,1
61,25868,directed,1
61,25743,directed,1
61,3142,directed,1
61,28535,directed,1
61,26464,directed,1
4203,25908,directed,1
4204,29450,directed,1
48,25756,directed,1
4205,25761,directed,1
61,27316,directed,1
61,26110,directed,1
61,25747,directed,1
2652,26772,directed,1
61,25756,directed,1
61,25685,directed,1
61,25868,directed,1
61,28535,directed,1
61,26022,directed,1
61,26000,directed,1
61,25756,directed,1
108,28225,directed,1
122,29301,directed,1
76,29667,directed,1
3437,26741,directed,1
4185,29668,directed,1
4206,25833,directed,1
2266,25781,directed,1
122,29669,directed,1
122,29670,directed,1
122,4362,directed,1
122,26095,directed,1
2266,26039,directed,1
61,25868,directed,1
4207,29671,directed,1
3856,29672,directed,1
3564,29673,directed,1
3564,29674,directed,1
61,877,directed,1
3564,29675,directed,1
4208,29676,directed,1
61,25926,directed,1
3564,25761,directed,1
2705,29677,directed,1
3564,25727,directed,1
4209,26126,directed,1
4210,4213,directed,1
4211,4211,directed,1
3929,29678,directed,1
61,25737,directed,1
165,29679,directed,1
3929,29680,directed,1
4212,29681,directed,1
3929,28603,directed,1
3856,29682,directed,1
2683,28636,directed,1
3929,26251,directed,1
166,29683,directed,1
4213,4213,directed,1
3856,28439,directed,1
4182,29684,directed,1
2730,29685,directed,1
166,29686,directed,1
4214,25833,directed,1
4215,4215,directed,1
3389,29687,directed,1
118,29606,directed,1
4216,25725,directed,1
3672,26126,directed,1
3633,29688,directed,1
4163,29614,directed,1
76,26852,directed,1
2171,29689,directed,1
4217,1324,directed,1
3339,29690,directed,1
2,29691,directed,1
97,28764,directed,1
97,27221,directed,1
4218,29692,directed,1
4219,29693,directed,1
187,29694,directed,1
4219,29295,directed,1
4220,29695,directed,1
4097,28694,directed,1
4221,28764,directed,1
4206,26126,directed,1
4222,26434,directed,1
122,28870,directed,1
4223,29696,directed,1
2832,25807,directed,1
4224,26398,directed,1
4225,29697,directed,1
122,26461,directed,1
64,29698,directed,1
3437,26741,directed,1
122,29699,directed,1
2,25844,directed,1
4226,4226,directed,1
2,5011,directed,1
1,4587,directed,1
4227,25800,directed,1
61,26022,directed,1
61,25710,directed,1
61,25683,directed,1
4228,29700,directed,1
4229,29347,directed,1
61,26110,directed,1
61,877,directed,1
97,25747,directed,1
179,29701,directed,1
61,27272,directed,1
4230,4230,directed,1
61,25743,directed,1
61,877,directed,1
61,25756,directed,1
61,25868,directed,1
4231,4231,directed,1
44,25774,directed,1
61,25743,directed,1
61,29308,directed,1
2720,25737,directed,1
61,26110,directed,1
61,877,directed,1
4232,25833,directed,1
3335,29702,directed,1
4233,25710,directed,1
4234,29417,directed,1
61,25741,directed,1
4235,29703,directed,1
2730,28830,directed,1
4236,26038,directed,1
2879,29704,directed,1
4237,29705,directed,1
4238,25685,directed,1
48,25692,directed,1
100,29672,directed,1
61,26398,directed,1
61,26398,directed,1
61,25897,directed,1
3366,29706,directed,1
61,9674,directed,1
4239,29707,directed,1
61,25743,directed,1
61,29708,directed,1
61,25756,directed,1
4240,29709,directed,1
4241,25817,directed,1
3268,25738,directed,1
61,25747,directed,1
61,877,directed,1
4242,4242,directed,1
4243,29710,directed,1
4210,29711,directed,1
114,25737,directed,1
61,25756,directed,1
61,25741,directed,1
60,25710,directed,1
3351,26482,directed,1
60,25733,directed,1
